35,795
1810,439
2642,438
2125,436
2028,326
905,320
4172,293
1,264
7,239
3129,217
1018,216
13,215
2388,212
4197,212
2296,210
1334,204
2067,199
1953,198
1386,192
3988,191
2045,184
4291,179
1396,172
1352,171
546,170
2266,153
1899,140
1565,136
3897,135
3735,134
2625,133
2942,133
202,128
1317,121
135,120
4559,119
304,116
25,113
3451,112
3649,112
3828,112
1383,111
1832,108
1566,105
41,103
3744,100
3722,98
832,97
257,95
2934,95
1731,93
353,92
1585,91
2635,89
1615,88
4694,88
64,87
2600,87
4635,87
545,86
1771,85
3598,85
2198,85
2897,85
57,84
361,84
1217,84
4611,81
1201,80
3719,80
3018,78
1363,76
2194,76
3878,76
60,75
3916,75
1744,74
2725,73
2835,73
1802,72
4649,72
5227,72
1162,71
2173,71
4,68
1555,68
2404,67
2877,67
3452,67
4532,66
523,65
537,65
882,65
1860,65
2647,64
468,63
4833,63
280,62
775,62
104,61
1693,61
2110,61
3707,60
1281,59
2378,59
1543,58
2176,58
215,57
492,57
687,57
729,57
937,57
1316,57
2063,57
4107,57
4385,57
309,56
592,56
1629,56
3837,56
6,55
908,55
1675,55
5612,55
171,54
1052,54
1735,54
3366,54
3820,54
2,53
481,53
550,53
3099,53
62,52
3578,52
198,51
3345,51
3640,51
3699,51
1967,50
1815,50
4515,50
270,49
540,49
1366,49
3465,49
1053,48
2397,48
3219,48
3804,48
1185,47
2017,46
2485,46
3429,46
4365,46
4402,46
5363,46
144,45
2351,45
2498,45
1612,44
1764,44
2658,44
4779,44
29,43
1656,43
4458,43
96,42
115,42
113,42
664,42
1714,42
2691,42
1318,41
1529,41
1921,41
1948,41
2214,41
3903,41
4531,41
178,40
363,40
2252,40
2318,40
3527,40
3642,40
3669,40
4499,40
4683,40
5472,40
732,39
1620,39
3040,39
3714,39
149,38
3572,38
4315,38
4554,38
4654,38
36,37
425,37
634,37
1499,37
1512,37
2262,37
4304,37
5506,37
256,36
522,36
1245,36
1348,36
1846,36
2328,36
3445,36
4707,36
